date,type,stock_code,start_date,end_date,initial_capital,price,quantity,amount,position,capital,signal_type,H1_value,H2_value,VAR1_value,lifeline_value,final_capital,total_return,trade_count,win_rate
2025-11-13 22:33:05,回测开始,002415,20241113,20251113,10000.0,,,,,,,,,,,,,,
2024-11-14,买入,,,,,35.41249437920937,200.0,7082.498875841874,200.0,2917.501124158126,H2持续在H1上方且VAR1由负转正,35.349405024794756,35.36209867868598,0.01269365389122612,,,,,
2025-03-26,卖出,,,,,214.58034268044543,200.0,42916.068536089086,0.0,45833.56966024721,价格跌破生命线,206.60653911493995,216.17674070902842,9.570201594088473,215.90059205817664,,,,
2025-11-13 22:33:05,回测结果,,,,,,,,,,,,,,,45833.56966024721,358.33569660247207,2.0,100.0
