时间,index,开盘,收盘,最高,最低,成交量,成交额,均价,XG_480,XG,日期,月初,RQ,RQ变化,JY,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,H1,L1,P1,阻力,支撑,累计成交额,累计成交量,均价基础,均线,EMA12,EMA26,DIF,DEA,MACD1,MACD2,XX,主力,大户,散户,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,机构买盘,机构卖盘,散户买盘,散户卖盘,cross_support,longcross_support,longcross_resistance,主力_拉信号,主力_冲信号,压力信号
2025-09-29 10:01:00,31.0,27.29,27.3,27.3,27.28,2457.0,6704885.0,27.325,32.28,32.28,2025-09-29,2025-09-01,29,False,32,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,488135096.0,17863900.0,27.325225510666765,27.325225510666765,27.31023717421672,27.326089138363763,27.454148035852956,27.454873920900706,-0.007258850477498413,-0.007162038862193203,27.31575201920277,1.0001271052107068,1.0015446726058026,1.0025423731212681,30.0,329.1081747559114,1047.88562517969,246.40395222430413,88.06643853205402,1711.4641906919594,19.229626687243172,61.227435016097004,14.397260168480704,5.145678128179124,329.1081747559114,1047.88562517969,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:02:00,32.0,27.3,27.29,27.3,27.28,3630.0,9904854.0,27.324,32.28,32.28,2025-09-29,2025-09-01,29,False,33,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,498039950.0,18226900.0,27.324446285435265,27.324446285435265,27.30712376279876,27.323415868855335,27.453707893943424,27.454640715509253,-0.009328215658293004,-0.008606156726259737,27.31575201920277,1.000025213910568,1.0014631176534565,1.0024847677235489,44.3385855624771,329.1081747559114,1092.224210742167,246.40395222430413,88.06643853205402,1755.8027762544368,18.74402861225569,62.20654309888679,14.033691913276554,5.015736375580952,329.1081747559114,1092.224210742167,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:03:00,33.0,27.29,27.27,27.29,27.27,30087.0,82068512.0,27.318,32.28,32.28,2025-09-29,2025-09-01,29,False,34,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,580108462.0,21235600.0,27.317733522952025,27.317733522952025,27.301412414675873,27.319459137829014,27.451953276846858,27.454103227776773,-0.02149950929915434,-0.017201725108189472,27.31575201920277,0.9998632952801657,1.001360230789125,1.002416012361033,367.7667766776678,329.1081747559114,1459.990987419835,246.40395222430413,88.06643853205402,2123.5695529321047,15.497875937310244,68.75173857168757,11.603290878044634,4.147094612957549,329.1081747559114,1459.990987419835,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:04:00,34.0,27.28,27.28,27.28,27.27,3521.0,9603505.0,27.317,32.28,32.28,2025-09-29,2025-09-01,29,False,35,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,589711967.0,21587700.0,27.317035487800922,27.317035487800922,27.298118197033432,27.31653623873057,27.45158195830286,27.453598973881995,-0.020170155791348066,-0.01918067889696187,27.31575201920277,0.9997516631035115,1.0012727201870322,1.0023544445108556,43.02297165200391,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,2166.5925245841086,17.17587142877031,67.38650534668902,11.37287927602367,4.064743948516989,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:05:00,35.0,27.28,27.28,27.28,27.27,2698.0,7359278.0,27.317,32.28,32.28,2025-09-29,2025-09-01,29,False,36,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,597071245.0,21857500.0,27.316538716687635,27.316538716687635,27.29533078210521,27.313829850676456,27.451500931428754,27.45317936539135,-0.016784339625957045,-0.017583119382958652,27.31575201920277,0.9996506625627292,1.001188078785008,1.0022938943110944,32.966764418377316,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,2166.5925245841086,17.17587142877031,67.38650534668902,11.37287927602367,4.064743948516989,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:06:00,36.0,27.28,27.28,27.28,27.27,3792.0,10342190.0,27.316,32.28,32.28,2025-09-29,2025-09-01,29,False,37,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,607413435.0,22236700.0,27.315808325875693,27.315808325875693,27.292972200242872,27.311323935811533,27.451648264431338,27.452873145199348,-0.012248807680101947,-0.014026911581054182,27.31575201920277,0.999559281121069,1.0011062125109191,1.0022343449410813,46.334310850439884,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,2166.5925245841086,17.17587142877031,67.38650534668902,11.37287927602367,4.064743948516989,372.1311464079153,1459.990987419835,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:07:00,37.0,27.28,27.27,27.29,27.26,9299.0,25359407.0,27.314,32.28,32.28,2025-09-29,2025-09-01,29,False,38,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,632772842.0,23166600.0,27.314014227379072,27.314014227379072,27.28943801559012,27.308262903529197,27.451175112060923,27.452533538571664,-0.013584265107411397,-0.013731813931958992,27.31575201920277,0.9994417370420474,1.0010150274545395,1.0021697287981104,113.665811025547,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,2280.2583356096557,16.319692404870494,69.01221558410158,10.805966516001133,3.8621254950267883,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:08:00,38.0,27.27,27.27,27.27,27.26,7423.0,20236135.0,27.312,32.28,32.28,2025-09-29,2025-09-01,29,False,39,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,653008977.0,23908900.0,27.312380619769208,27.312380619769208,27.28644755165318,27.305428614378886,27.45101893727429,27.452230618312193,-0.012116810379012577,-0.01265514489666138,27.31575201920277,0.9993353876372184,1.0009268320721396,1.0021061806905605,90.7346290184574,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,2280.2583356096557,16.319692404870494,69.01221558410158,10.805966516001133,3.8621254950267883,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:09:00,39.0,27.27,27.27,27.27,27.26,5147.0,14031363.0,27.311,32.28,32.28,2025-09-29,2025-09-01,29,False,40,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,667040340.0,24423600.0,27.311303002014444,27.311303002014444,27.28391715909115,27.30280427257304,27.451112886518107,27.45200707195338,-0.008941854352713108,-0.010179617867362533,27.31575201920277,0.999239166747135,1.0008415283416217,1.0020436829649535,62.914069184696245,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,2280.2583356096557,16.319692404870494,69.01221558410158,10.805966516001133,3.8621254950267883,372.1311464079153,1573.656798445382,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:10:00,40.0,27.27,27.26,27.27,27.25,5242.0,14288403.0,27.31,32.28,32.28,2025-09-29,2025-09-01,29,False,41,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,681328743.0,24947800.0,27.310173361979814,27.310173361979814,27.280237596154052,27.29963358571578,27.45060401043827,27.45172645965036,-0.011224492120902596,-0.010876200703055908,27.31575201920277,0.9991172441195402,1.0007470185323024,1.0019761671995393,64.09880166299828,372.1311464079153,1637.7556001083803,246.40395222430413,88.06643853205402,2344.357137272654,15.873483629752764,69.85947550694813,10.510512596684059,3.7565282666150233,372.1311464079153,1637.7556001083803,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:11:00,41.0,27.26,27.25,27.26,27.24,13562.0,36954137.0,27.307,32.28,32.28,2025-09-29,2025-09-01,29,False,42,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,718282880.0,26304000.0,27.30698296836983,27.30698296836983,27.2755856582842,27.29595702381091,27.44962863447329,27.451306894614948,-0.016782601416593934,-0.014813801178747924,27.31575201920277,0.9989720675389588,1.0006436044828313,1.0019037163371243,165.8960244648318,372.1311464079153,1803.651624573212,246.40395222430413,88.06643853205402,2510.2531617374857,14.824446875722392,71.8513834407365,9.815900482872184,3.5082692006689213,372.1311464079153,1803.651624573212,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:12:00,42.0,27.25,27.25,27.25,27.24,5408.0,14732309.0,27.306,32.28,32.28,2025-09-29,2025-09-01,29,False,43,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,733015189.0,26844800.0,27.305667727083087,27.305667727083087,27.271649403163554,27.292552799824918,27.449096603338635,27.45086483635969,-0.017682330210533337,-0.016726153866604865,27.31575201920277,0.9988407172993852,1.000543581057933,1.0018324630096254,66.15290519877676,372.1311464079153,1803.651624573212,246.40395222430413,88.06643853205402,2510.2531617374857,14.824446875722392,71.8513834407365,9.815900482872184,3.5082692006689213,372.1311464079153,1803.651624573212,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:13:00,43.0,27.25,27.23,27.25,27.23,5173.0,14090490.0,27.304,32.28,32.28,2025-09-29,2025-09-01,29,False,44,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,747105679.0,27362100.0,27.304398383165037,27.304398383165037,27.26524180267685,27.287919259097144,27.447322543579705,27.450156377803694,-0.028338342239884184,-0.02446761278212441,27.31575201920277,0.9986521453428274,1.0004228312447394,1.001750285302946,63.324764353041985,372.1311464079153,1866.976388926254,246.40395222430413,88.06643853205402,2573.577926090528,14.459680534065368,72.54400070808586,9.574373082948048,3.4219456749007024,372.1311464079153,1866.976388926254,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:14:00,44.0,27.24,27.24,27.24,27.23,3307.0,9006445.0,27.304,32.28,32.28,2025-09-29,2025-09-01,29,False,45,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,756112124.0,27692800.0,27.303563525537324,27.303563525537324,27.261358448418875,27.28436968434921,27.446988764069665,27.449522855056887,-0.025340909872220152,-0.025049810842188238,27.31575201920277,0.9985163982520326,1.0003180433642391,1.0016755169655334,40.46744982868331,412.5985962365986,1866.976388926254,246.40395222430413,88.06643853205402,2614.045375919211,15.78391102302542,71.4209633132227,9.426154361901919,3.368971301849956,412.5985962365986,1866.976388926254,246.40395222430413,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:15:00,45.0,27.24,27.25,27.25,27.24,2439.0,6644932.0,27.303,32.28,32.28,2025-09-29,2025-09-01,29,False,46,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,762757056.0,27936700.0,27.30304781881897,27.30304781881897,27.259610994815972,27.281823781804825,27.447787213011146,27.44917572664774,-0.01388513636594979,-0.01760669452469594,27.31575201920277,0.9984284450874044,1.0002286940743768,1.001608035528474,29.834862385321102,412.5985962365986,1866.976388926254,276.23881460962525,88.06643853205402,2643.880238304532,15.605797503944046,70.61501356519496,10.448234780360993,3.3309541504999967,412.5985962365986,1866.976388926254,276.23881460962525,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:16:00,46.0,27.25,27.24,27.26,27.24,4444.0,12108278.0,27.302,32.28,32.28,2025-09-29,2025-09-01,29,False,47,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,774865334.0,28381100.0,27.302160029033406,27.302160029033406,27.256593918690438,27.278725723893356,27.44786819479708,27.44891422027761,-0.010460254805302327,-0.01284240137843353,27.31575201920277,0.9983140027828403,1.000130271347003,1.001535618427003,54.380812530592266,412.5985962365986,1921.3572014568463,276.23881460962525,88.06643853205402,2698.2610508351245,15.291277918009357,71.20723922773067,10.237660826928812,3.26382202733116,412.5985962365986,1921.3572014568463,276.23881460962525,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:17:00,47.0,27.24,27.22,27.24,27.22,8232.0,22413483.0,27.3,32.28,32.28,2025-09-29,2025-09-01,29,False,48,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,797278817.0,29204300.0,27.300048862667484,27.300048862667484,27.25096408504575,27.274375670271628,27.446588414774123,27.448449059176916,-0.01860644402793099,-0.0166850964780985,27.31575201920277,0.9981407284817675,1.000011069749448,1.0014522961822852,100.80822924320353,412.5985962365986,2022.16543070005,276.23881460962525,88.06643853205402,2799.069280078328,14.740563914339862,72.24420792626692,9.868952389842066,3.1462757695511416,412.5985962365986,2022.16543070005,276.23881460962525,88.06643853205402,False,False,False,False,False,False
2025-09-29 10:18:00,48.0,27.22,27.23,27.23,27.22,5108.0,13904785.0,27.299,32.28,32.28,2025-09-29,2025-09-01,29,False,49,,,,,,,,,,27.5,27.19,0.3099999999999987,27.465555555555557,27.207222222222224,811183602.0,29715100.0,27.298700054854265,27.298700054854265,27.247738841192557,27.27108858358484,27.446650257607715,27.448089298863074,-0.01439041255359541,-0.01515530719509644,27.31575201920277,0.9980188221268876,0.9999077793234178,1.0013764022248182,62.52907332598849,475.12766956258713,2022.16543070005,276.23881460962525,88.06643853205402,2861.598353404316,16.603576424250765,70.66559247542094,9.653304918944905,3.077526181383397,475.12766956258713,2022.16543070005,276.23881460962525,88.06643853205402,False,False,False,False,False,False
