时间,开盘,收盘,最高,最低,成交量,成交额,均价,量价,A2,A3,A2_cum,A3_cum,A6_cum,H1,L1,P1,支撑,阻力,章鱼底参考,XX,CLOSE_XX,主力,大户,散户,L01,L02,L03,L04,L05,精准线首次,精准左,G1,G2,G3,G4,G5,精准线首次1,精准左1,支撑1,买入信号,卖出信号,主力>大户,大户>散户,C>EXPMA20,EXPMA10>EXPMA20,EXPMA20>EXPMA60,主力=HHV30,CROSS主力1.003,主力资金流入
2025-10-16 09:40:00,73.47,73.51,73.53,73.47,1172.0,8614397.0,73.426,5.314469686663945,5.314469686663945,0.0,116.94790339367923,22.058146869289843,139.00605026296907,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.42403528774621,1.0011707979807554,1.0010926494341472,1.0004644922683952,1.000247262520208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:41:00,73.53,73.54,73.59,73.52,1681.0,12365389.0,73.432,7.61943613452996,7.61943613452996,0.0,124.56733952820919,22.058146869289843,146.62548639749903,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4302393645958,1.0014947606919706,1.001130945744416,1.0004982715609714,1.0002678823247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:42:00,73.54,73.48,73.55,73.45,1754.0,12890738.0,73.435,7.956813645436399,0.0,7.956813645436399,124.56733952820919,30.01496051472624,154.58230004293543,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4331143880783,1.0006384805045028,1.0010840442929958,1.0005028685755133,1.0002740079144488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:43:00,73.48,73.54,73.55,73.46,1462.0,10747415.0,73.438,6.626779077146224,6.626779077146224,0.0,131.1941186053554,30.01496051472624,161.20907912008164,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4359892446223,1.0014163458060221,1.001115692056141,1.0005328186486449,1.0002928895324914,False,False,False,False,False,False,False,True,False,False,False,False,True,True,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:44:00,73.53,73.54,73.57,73.5,1517.0,11154815.0,73.441,6.876076511648988,0.0,0.0,131.1941186053554,30.01496051472624,161.20907912008164,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.43950165072174,1.001368450861176,1.0011397643232873,1.0005602164261047,1.000310667405693,False,False,False,False,True,True,True,False,False,False,False,True,True,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:45:00,73.55,73.64,73.68,73.53,3707.0,27286572.0,73.456,16.77982980264349,16.77982980264349,0.0,147.9739484079989,30.01496051472624,177.98890892272516,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.453338642598,1.0025412235965234,1.001273236635024,1.0006251674808726,1.000347536103062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,True,True,True,True,True,True,False,False,False
2025-10-16 09:46:00,73.63,73.55,73.64,73.55,1535.0,11297199.0,73.46,6.956718785406753,0.0,6.956718785406753,147.9739484079989,36.97167930013299,184.9456277081319,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.45806949228695,1.0012514691489776,1.001271163541115,1.000645701961794,1.0003624771451434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:47:00,73.55,73.63,73.63,73.54,2488.0,18302449.0,73.466,11.263524831364029,11.263524831364029,0.0,159.23747323936294,36.97167930013299,196.20915253949593,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.46336766408677,1.0022682370984564,1.0013661229275284,1.0006988998351272,1.0003939773096608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:48:00,73.62,73.66,73.69,73.6,4763.0,35085428.0,73.483,21.55398678613449,21.55398678613449,0.0,180.79146002549743,36.97167930013299,217.76313932563042,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.48093128357104,1.0024369413030152,1.0014681056299557,1.0007558848012874,1.0004277453095511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:49:00,73.67,73.51,73.67,73.51,1247.0,9174789.0,73.485,5.654559470366842,0.0,5.654559470366842,180.79146002549743,42.62623877049983,223.41769879599727,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.48305248293717,1.000366717442353,1.0013632115168507,1.0007431252157486,1.0004267365844735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:50:00,73.54,73.57,73.66,73.48,2510.0,18462236.0,73.488,11.372389107879117,11.372389107879117,0.0,192.16384913337654,42.62623877049983,234.79008790387638,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.48616776629089,1.0011407892975956,1.0013420284483503,1.0007561633823665,1.0004385391086574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:51:00,73.55,73.52,73.68,73.52,2196.0,16162590.0,73.492,9.956474428726878,0.0,9.956474428726878,192.16384913337654,52.58271319922671,244.74656233260325,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49034299250955,1.0004035497220833,1.001252649522039,1.0007446022787507,1.0004379607716893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:52:00,73.52,73.49,73.54,73.48,1348.0,9907186.0,73.492,6.114210550188235,0.0,6.114210550188235,192.16384913337654,58.69692374941494,250.86077288279148,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4904552054951,0.9999938059235879,1.00113275965552,1.000719986004811,1.0004306193692414,False,True,False,False,False,True,True,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 09:53:00,73.5,73.57,73.6,73.48,996.0,7322420.0,73.493,4.512708984640478,4.512708984640478,0.0,196.67655811801703,58.69692374941494,255.37348186743196,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49090002729301,1.0010763233635405,1.0011273847705695,1.0007316691969006,1.0004412921625356,True,False,True,False,False,True,False,False,False,False,False,False,False,False,72.66624999999999,False,True,True,True,True,True,True,False,False,False
2025-10-16 09:54:00,73.58,73.58,73.6,73.57,779.0,5732196.0,73.494,3.5290386880492886,3.5290386880492886,0.0,200.20559680606632,58.69692374941494,258.90252055548126,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4920503916532,1.0011967227459038,1.0011339883872679,1.0007469168542449,1.000453778618459,False,False,False,False,False,False,False,True,False,False,False,False,True,True,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:55:00,73.58,73.66,73.66,73.58,1872.0,13781214.0,73.497,8.47135487374423,8.47135487374423,0.0,208.67695167981054,58.69692374941494,267.3738754292255,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49566956173581,1.0022359200105817,1.001238934256155,1.0007957366298625,1.0004832355009736,False,False,False,False,False,False,False,False,False,False,False,True,True,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:56:00,73.66,73.63,73.66,73.62,960.0,7069043.0,73.499,4.3460545973108795,0.0,4.3460545973108795,208.67695167981054,63.042978346725825,271.71993002653636,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49771191841937,1.0017998938759816,1.0012923589818528,1.0008286598182599,1.0005049984493208,False,False,False,False,False,False,False,True,False,False,False,False,True,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:57:00,73.63,73.61,73.64,73.61,726.0,5345120.0,73.501,3.2875967939138704,0.0,3.2875967939138704,208.67695167981054,66.3305751406397,275.00752682045027,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49909071805956,1.0015089884902915,1.0013129903636089,1.0008509656763591,1.0005215933260312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:58:00,73.62,73.63,73.63,73.6,686.0,5050142.0,73.502,3.105618180995066,3.105618180995066,0.0,211.7825698608056,66.3305751406397,278.11314500144533,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50029475560838,1.001764690125705,1.0013560093885703,1.0008809238550262,1.0005421403805714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 09:59:00,73.63,73.61,73.63,73.6,1261.0,9283203.0,73.504,5.710274872073541,0.0,5.710274872073541,211.7825698608056,72.04085001271324,283.82341987351884,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50245541117965,1.001463142805485,1.0013662125711336,1.000900013000943,1.0005573635611487,True,False,False,False,False,True,True,True,False,False,False,False,True,True,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:00:00,73.6,73.58,73.6,73.58,907.0,6674627.0,73.505,4.108906405726194,0.0,4.108906405726194,211.7825698608056,76.14975641843942,287.93232627924505,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50360027634648,1.0010394011091468,1.0013350876699918,1.0009045831028511,1.0005653311239255,False,False,False,False,True,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:01:00,73.58,73.62,73.62,73.58,814.0,5991004.0,73.506,3.685592683147695,3.685592683147695,0.0,215.4681625439533,76.14975641843942,291.6179189623927,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.5047114892164,1.001568450626468,1.0013573127134658,1.0009263492511664,1.000581911611571,True,False,False,False,False,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:02:00,73.61,73.64,73.69,73.61,3624.0,26689039.0,73.514,16.404128191200435,16.404128191200435,0.0,231.87229073515374,76.14975641843942,308.0220471535932,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51160195356891,1.0017466364902805,1.0013943911684007,1.000953243914744,1.0006011632624587,False,False,False,False,True,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:03:00,73.64,73.6,73.64,73.55,1191.0,8765297.0,73.515,5.394021739130435,0.0,5.394021739130435,231.87229073515374,81.54377815756986,313.4160688927236,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51294206931445,1.0011842531156414,1.0013743780205189,1.0009608179869045,1.0006108011112718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:04:00,73.6,73.62,73.65,73.6,764.0,5624710.0,73.516,3.4592049261975912,3.4592049261975912,0.0,235.33149566135134,81.54377815756986,316.8752738189212,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51403882906513,1.0014413732753993,1.0013807585209837,1.0009765738980025,1.0006245295767946,False,False,False,False,True,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:05:00,73.62,73.64,73.67,73.62,1059.0,7799217.0,73.518,4.7935904399782725,4.7935904399782725,0.0,240.1250861013296,81.54377815756986,321.6688642588995,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51586910178084,1.0016884912024546,1.0014100663954095,1.0009999154489682,1.0006421157193675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:06:00,73.64,73.66,73.68,73.61,1212.0,8927085.0,73.52,5.484659245180559,5.484659245180559,0.0,245.60974534651015,81.54377815756986,327.15352350408,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51803972255637,1.001930958414824,1.0014596751591633,1.0010304414478486,1.0006634189044163,False,False,False,True,False,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,True,True,True,False,False,False
2025-10-16 10:07:00,73.68,73.58,73.68,73.58,1188.0,8747264.0,73.522,5.3818972546887744,0.0,5.3818972546887744,245.60974534651015,86.92567541225864,332.5354207587688,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51971889575192,1.0008199311035664,1.0013987471538683,1.0010235394693474,1.0006660058829149,False,False,False,False,False,False,False,True,False,False,False,False,True,True,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 10:08:00,73.6,73.59,73.63,73.59,714.0,5255460.0,73.522,3.234135072700095,3.234135072700095,0.0,248.84388041921025,86.92567541225864,335.7695558314689,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.52048748188497,1.0009454850001118,1.001355579329701,1.0010209803064216,1.0006706253724553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 10:09:00,73.58,73.59,73.62,73.57,1244.0,9155259.0,73.523,5.634823572043302,0.0,0.0,248.84388041921025,86.92567541225864,335.7695558314689,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.521632836335,1.0009298918022835,1.0013150376604232,1.0010179937980892,1.0006749107679898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 10:10:00,73.6,73.59,73.63,73.59,740.0,5446753.0,73.524,3.351904697196177,0.0,0.0,248.84388041921025,86.92567541225864,335.7695558314689,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.52238284488223,1.0009196812249739,1.0012773846665708,1.001014770435036,1.000678956560667,False,True,False,False,False,True,True,False,True,False,False,False,True,True,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 10:11:00,73.6,73.53,73.6,73.51,1280.0,9416264.0,73.525,5.802620245704701,0.0,5.802620245704701,248.84388041921025,92.72829565796334,341.5721760771736,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.5230309214001,1.0000947876945843,1.0011647563835244,1.0009846070664965,1.0006693008769303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,False,True,True,False,False,False
2025-10-16 10:12:00,73.51,73.45,73.53,73.45,1308.0,9613468.0,73.524,5.936010891763104,0.0,5.936010891763104,248.84388041921025,98.66430654972645,347.5081869689367,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.52263567174057,0.9990120638212037,1.0009597380442559,1.0009199335174706,1.0006419085289018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,True,True,False,False,True,False,False,False
2025-10-16 10:13:00,73.44,73.43,73.47,73.43,1136.0,8345389.0,73.523,5.15683871260611,0.0,5.15683871260611,248.84388041921025,103.82114526233255,352.66502568154283,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.52184473831514,0.9987507830000453,1.0007493613733787,1.0008488138283747,1.0006106502556977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:14:00,73.45,73.45,73.51,73.45,1431.0,10514276.0,73.522,6.494213750850919,6.494213750850919,0.0,255.33809417006117,103.82114526233255,359.15923943239375,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.5210762419279,0.9990332535163928,1.0005859225298561,1.0007892872607687,1.000584577582321,False,True,False,False,False,True,True,False,False,False,False,False,False,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:15:00,73.46,73.42,73.47,73.41,1786.0,13116985.0,73.521,8.108598928539,0.0,8.108598928539,255.33809417006117,111.92974419087155,367.2678383609327,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51951623599231,0.9986463970237117,1.0004012058149852,1.0007190285644716,1.00055254154003,False,False,False,False,False,False,False,False,True,False,False,False,True,True,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:16:00,73.45,73.51,73.51,73.44,1250.0,9185352.0,73.52,5.668163061714959,5.668163061714959,0.0,261.00625723177615,111.92974419087155,372.9360014226477,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51900774781366,0.9998774772934292,1.0003513269081703,1.0006914367195194,1.0005413834533095,False,False,False,False,False,False,False,False,True,False,False,False,True,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:17:00,73.51,73.44,73.51,73.44,1273.0,9351595.0,73.52,5.777959331880901,0.0,5.777959331880901,261.00625723177615,117.70770352275244,378.71396075452856,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51820170069514,0.998936294701365,1.0002165619360937,1.00063389107958,1.0005148530607155,True,False,False,False,False,True,True,True,False,True,False,False,True,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:18:00,73.43,73.48,73.5,73.43,996.0,7318442.0,73.519,4.518236254763201,4.518236254763201,0.0,265.52449348653937,117.70770352275244,383.2321970092918,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51777235965747,0.9994862145785283,1.000147005044897,1.0005962623418405,1.000497850771754,False,False,False,False,True,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:19:00,73.48,73.46,73.49,73.43,754.0,5539774.0,73.519,3.421363100099828,0.0,3.421363100099828,265.52449348653937,121.12906662285226,386.6535601093916,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51740063490702,0.9992192238244102,1.0000586449286601,1.0005511135379903,1.0004767164420458,True,False,False,False,False,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:20:00,73.46,73.47,73.49,73.46,863.0,6340733.0,73.518,3.9154303343768433,3.9154303343768433,0.0,269.4399238209162,121.12906662285226,390.5689904437685,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51699484618246,0.999360762143763,0.999992179901527,1.0005120856234255,1.0004582709164545,False,False,False,False,False,False,False,True,False,False,False,False,True,True,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:21:00,73.46,73.46,73.48,73.44,706.0,5186447.0,73.518,3.2035574916054093,0.0,3.2035574916054093,269.4399238209162,124.33262411445767,393.77254793537384,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51658847602071,0.9992302624864159,0.999919616338183,1.0004700586353268,1.000437973256454,False,False,False,True,True,True,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,True,False,False,True,False,False,False
2025-10-16 10:22:00,73.46,73.39,73.49,73.38,2899.0,21289929.0,73.516,13.16709815142844,0.0,13.16709815142844,269.4399238209162,137.4997222658861,406.9396460868023,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51428267321666,0.9983094077953653,0.9997662631436289,1.0003992176241805,1.0004027903562707,False,False,False,False,False,False,False,False,True,True,False,False,True,False,72.66624999999999,False,False,False,False,False,False,True,False,False,False
2025-10-16 10:23:00,73.47,73.34,73.47,73.34,1551.0,11379863.0,73.513,7.049359149168257,0.0,7.049359149168257,269.4399238209162,144.54908141505436,413.9890052359706,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.51204591934395,0.997659622757164,0.9995656307258703,1.0003093948416553,1.0003574487430624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,True,False,False,False
2025-10-16 10:24:00,73.34,73.32,73.35,73.31,1861.0,13646298.0,73.51,8.460629205310058,0.0,8.460629205310058,269.4399238209162,153.00971062036442,422.44963444128064,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50865459543917,0.9974335730060977,0.9993625776097015,1.0002151056011452,1.0003091202184846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,True,False,False,False
2025-10-16 10:25:00,73.32,73.32,73.35,73.31,1935.0,14187216.0,73.506,8.797054009819968,0.0,0.0,269.4399238209162,153.00971062036442,422.44963444128064,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50509261864794,0.9974819075515186,0.9991834661755888,1.0001254925503378,1.0002623894306009,True,False,False,False,False,True,True,True,False,False,False,False,True,True,72.66624999999999,False,False,False,False,False,False,False,False,False,False
2025-10-16 10:26:00,73.32,73.37,73.37,73.3,1447.0,10609559.0,73.504,6.573985734405524,6.573985734405524,0.0,276.01390955532173,153.00971062036442,429.0236201756861,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.50254459159459,0.9981967346527791,0.9990894917448451,1.0000622545864832,1.000228246376422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,False,False,False,False
2025-10-16 10:27:00,73.37,73.23,73.37,73.23,2283.0,16734639.0,73.499,10.391915881469343,0.0,10.391915881469343,276.01390955532173,163.40162650183376,439.41553605715546,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49823770683697,0.996350419884802,0.9988286277581743,0.9999405550880675,1.0001641500707756,False,False,False,False,False,False,False,True,False,False,False,False,True,False,72.66624999999999,False,False,False,False,False,False,False,False,False,False
2025-10-16 10:28:00,73.22,73.26,73.26,73.21,1744.0,12770581.0,73.495,7.935207935207934,7.935207935207934,0.0,283.94911749052966,163.40162650183376,447.3507439923634,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49386000313275,0.996817965431088,0.9986371361079756,0.999838175099314,1.000108841233756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,False,False,False,False
2025-10-16 10:29:00,73.26,73.24,73.27,73.24,1673.0,12254648.0,73.491,7.614236300746406,0.0,7.614236300746406,283.94911749052966,171.01586280258016,454.9649802931098,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.49015099270444,0.9965961290142229,0.9984427544799991,0.9997318785063601,1.0000507798747555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,False,False,False,False
2025-10-16 10:30:00,73.24,73.12,73.24,73.12,5192.0,38008684.0,73.478,23.668854850474105,0.0,23.668854850474105,283.94911749052966,194.68471765305426,478.63383514358395,73.69,72.52,1.1700000000000017,72.66624999999999,73.54375,72.91,73.4773773787653,0.9951362257130781,0.9981278469783875,0.9995812013655967,0.9999695475745626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.66624999999999,False,False,False,False,False,False,False,False,False,False
