时间,开盘,收盘,最高,最低,成交量,成交额,均价,量价,A2,A3,A2_cum,A3_cum,A6_cum,H1,L1,P1,支撑,阻力,章鱼底参考,XX,CLOSE_XX,主力,大户,散户,L01,L02,L03,L04,L05,精准线首次,精准左,G1,G2,G3,G4,G5,精准线首次1,精准左1,支撑1,买入信号,卖出信号,主力>大户,大户>散户,C>EXPMA20,EXPMA10>EXPMA20,EXPMA20>EXPMA60,主力=HHV30,CROSS主力1.003,主力资金流入
2025-10-10 09:53:00,73.63,73.38,73.63,73.38,6251.0,45965895.0,73.083,28.395566457708735,0.0,28.395566457708735,479.08554403061385,88.17160551392698,567.2571495445409,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.08296901960506,1.004064298213107,1.0048561143789987,1.0025025675936958,1.0014240941825177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 09:54:00,73.37,73.45,73.53,73.37,3684.0,27061092.0,73.093,16.718856364874064,16.718856364874064,0.0,495.8044003954879,88.17160551392698,583.9760059094149,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.09247157734491,1.0048914534553228,1.0048594800053152,1.0025808917203065,1.001481405906035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 09:55:00,73.46,73.29,73.46,73.29,2217.0,16263191.0,73.097,10.083231000136443,0.0,10.083231000136443,495.8044003954879,98.25483651406341,594.0592369095514,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.09646457487119,1.0026476714880044,1.004648831575095,1.0025830812208867,1.0015006830230926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 09:56:00,73.29,73.17,73.29,73.16,2681.0,19626391.0,73.099,12.213566580110246,0.0,12.213566580110246,495.8044003954879,110.46840309417365,606.2728034896616,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.09842082014282,1.000979216500905,1.0042993444251722,1.0025304954923626,1.0014920637417342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 09:57:00,73.19,73.2,73.24,73.18,2866.0,20981214.0,73.101,13.051001821493623,13.051001821493623,0.0,508.85540221698153,110.46840309417365,619.3238053111552,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10047012391729,1.0013615490558951,1.004019554390003,1.0024921693796915,1.0014899064741998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 09:58:00,73.19,73.09,73.19,73.08,3183.0,23265788.0,73.101,14.516349705842112,0.0,14.516349705842112,508.85540221698153,124.98475280001577,633.8401550169973,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10033558039906,0.9998586110403325,1.0036232740709867,1.0024058232046305,1.0014629429133095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 09:59:00,73.08,73.11,73.12,73.08,1405.0,10270828.0,73.101,6.405872429672184,6.405872429672184,0.0,515.2612746466538,124.98475280001577,640.2460274466696,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.1003502967482,1.0001320062518528,1.0032907723739264,1.0023312718291295,1.0014409439602276,True,False,False,False,False,True,True,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:00:00,73.12,73.13,73.18,73.11,1670.0,12213447.0,73.101,7.612015132868408,7.612015132868408,0.0,522.8732897795222,124.98475280001577,647.858042579538,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10070910891464,1.0004006922975495,1.0030155266523666,1.0022679741395695,1.0014237497178695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:01:00,73.13,73.11,73.15,73.08,2802.0,20485311.0,73.102,12.7752701408836,0.0,12.7752701408836,522.8732897795222,137.76002294089938,660.6333127204216,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10086358536994,1.0001249836757318,1.002740236845068,1.0021977121571486,1.0014022825105615,False,True,True,False,False,True,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:02:00,73.14,73.13,73.18,73.11,1451.0,10613108.0,73.102,6.613792789097043,6.613792789097043,0.0,529.4870825686193,137.76002294089938,667.2471055095186,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10124276675471,1.000393389115655,1.0025167275375049,1.0021385540246406,1.0013856065866789,False,True,False,False,False,True,False,False,True,False,False,False,True,True,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:03:00,73.1,73.17,73.19,73.1,1661.0,12147396.0,73.102,7.5668534463122405,7.5668534463122405,0.0,537.0539360149315,137.76002294089938,674.8139589558309,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10156380928058,1.0009361795719989,1.0023661991598376,1.0020991319114392,1.0013781780409816,False,False,False,False,False,False,False,False,False,False,False,True,True,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:04:00,73.17,73.17,73.18,73.15,1009.0,7382198.0,73.103,4.596601521570771,0.0,0.0,537.0539360149315,137.76002294089938,674.8139589558309,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10194155687175,1.0009310073259177,1.0022295142232738,1.0020608327447007,1.001370786789493,False,False,False,False,False,False,False,False,True,False,True,False,True,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:05:00,73.16,73.1,73.17,73.1,1115.0,8153879.0,73.103,5.0843593251254,0.0,5.0843593251254,537.0539360149315,142.84438226602478,679.8983182809563,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10212240732403,0.9999709665430476,1.0020144144442047,1.0019923125413677,1.0013476492647584,False,True,False,False,False,True,True,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:06:00,73.11,73.15,73.15,73.08,1324.0,9682086.0,73.103,6.033264980633401,6.033264980633401,0.0,543.0872009955649,142.84438226602478,685.9315832615897,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10232282503172,1.0006521978115852,1.0018846795268124,1.0019483743535058,1.0013361541994168,False,False,False,False,True,True,False,False,False,False,False,True,True,False,72.30375,False,False,False,True,False,True,True,False,False,False
2025-10-10 10:07:00,73.14,73.19,73.25,73.14,1469.0,10752519.0,73.104,6.690349319123743,6.690349319123743,0.0,549.7775503146886,142.84438226602478,692.6219325807134,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.10313689717066,1.0011882267508099,1.0018183506910026,1.0019234514812863,1.0013337091176218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,False,True,True,True,True,False,False,False
2025-10-10 10:08:00,73.12,73.24,73.25,73.11,2069.0,15142817.0,73.105,9.416530129255417,9.416530129255417,0.0,559.194080443944,142.84438226602478,702.0384627099688,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.1041738947835,1.0018579801669325,1.0018221249268053,1.0019213048808155,1.0013423747548005,False,False,False,False,False,False,False,True,False,False,False,False,True,False,72.30375,False,False,False,True,True,True,True,False,False,False
2025-10-10 10:09:00,73.24,73.31,73.32,73.24,1938.0,14197061.0,73.107,8.811894693766197,8.811894693766197,0.0,568.0059751377103,142.84438226602478,710.8503574037351,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.1058737995674,1.0027921997210818,1.0019145130024507,1.0019498588100046,1.00136633880383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,False,True,True,True,True,False,False,False
2025-10-10 10:10:00,73.32,73.56,73.56,73.27,4265.0,31328462.0,73.115,19.32662678992206,19.32662678992206,0.0,587.3326019276324,142.84438226602478,730.1769841936572,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.11425067552354,1.0060966134557636,1.0023128082837187,1.002085817978718,1.0014445251617132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,True,True,True,True,True,True,False,False,False
2025-10-10 10:11:00,73.54,73.55,73.57,73.5,2918.0,21459874.0,73.122,13.224563788805801,0.0,13.224563788805801,587.3326019276324,156.06894605483058,743.401547982463,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.12118117170105,1.0058644953682025,1.0026510641965267,1.0022097090406683,1.0015175825204983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:12:00,73.56,73.5,73.56,73.49,7785.0,57227445.0,73.138,35.30612244897959,0.0,35.30612244897959,587.3326019276324,191.37506850381016,778.7076704314425,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.13724789347096,1.004959881824613,1.0028709515896779,1.0022998786401418,1.0015744800296573,False,False,False,False,False,False,False,False,True,False,False,False,True,True,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:13:00,73.52,73.51,73.54,73.49,2278.0,16746826.0,73.143,10.329660363669342,10.329660363669342,0.0,597.6622622913017,191.37506850381016,789.0373307951118,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.14176790594951,1.005034498134144,1.0030770036415317,1.002389538295683,1.0016316704115498,True,False,False,False,False,True,True,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,True,False
2025-10-10 10:14:00,73.54,73.6,73.62,73.53,5878.0,43252085.0,73.156,26.621376811594203,26.621376811594203,0.0,624.2836391028959,191.37506850381016,815.658707606706,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.15496664105162,1.0060834332839221,1.0033633302741403,1.0025106496067726,1.0017052532689443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,True,True,True,True,True,True,False,False,False
2025-10-10 10:15:00,73.61,73.53,73.61,73.53,1475.0,10853936.0,73.159,6.686613173761277,0.0,6.686613173761277,624.2836391028959,198.06168167757144,822.3453207804673,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.15817809409316,1.005082438021196,1.003527054821479,1.002594970538393,1.001761074504519,True,False,False,False,False,True,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:16:00,73.52,73.5,73.52,73.45,1413.0,10383641.0,73.161,6.408163265306122,0.0,6.408163265306122,624.2836391028959,204.46984494287756,828.7534840457735,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.16050474704971,1.0046404170409169,1.0036330893185683,1.0026620343581478,1.0018086669431372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:17:00,73.49,73.51,73.51,73.47,2394.0,17594152.0,73.165,10.85566589579649,10.85566589579649,0.0,635.1393049986924,204.46984494287756,839.60914994157,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.16444600829612,1.0047229769451778,1.0037368881401503,1.0027296062462472,1.001856837356394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:18:00,73.52,73.56,73.56,73.52,1323.0,9727822.0,73.168,5.99510603588907,5.99510603588907,0.0,641.1344110345815,204.46984494287756,845.604255977459,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.16681749251615,1.0053737817354715,1.0038927827682762,1.0028163005245825,1.001914968668445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,True,True,True,True,True,True,False,False,False
2025-10-10 10:19:00,73.56,73.58,73.62,73.56,3370.0,24801888.0,73.175,15.266829754462265,15.266829754462265,0.0,656.4012407890438,204.46984494287756,860.8710857319213,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.17382421031219,1.0055508345241106,1.004050692459308,1.002905957377026,1.001975065624737,False,False,False,False,False,False,False,False,False,False,False,True,True,True,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:20:00,73.6,73.69,73.7,73.59,6832.0,50323623.0,73.19,30.904238476500655,30.904238476500655,0.0,687.3054792655444,204.46984494287756,891.7753242084219,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.1893543078957,1.0068404168452991,1.004316380496069,1.0030349560481169,1.0020554846531762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:21:00,73.7,73.62,73.73,73.62,3295.0,24283758.0,73.198,14.918953183011864,0.0,14.918953183011864,687.3054792655444,219.38879812588942,906.6942773914338,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.19710430699766,1.0057774921153804,1.0044555339836225,1.003124875263437,1.0021170054376753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:22:00,73.64,73.54,73.64,73.51,2147.0,15790545.0,73.201,9.731665306862478,0.0,9.731665306862478,687.3054792655444,229.1204634327519,916.4259426982962,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20053870206813,1.0046374152970856,1.0044728560134761,1.00317446673995,1.0021586651047731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:23:00,73.53,73.56,73.59,73.53,1173.0,8628669.0,73.203,5.3153887982599235,5.3153887982599235,0.0,692.6208680638043,229.1204634327519,921.7413314965562,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20245965596737,1.0048842668089704,1.0045120379939994,1.0032305257586065,1.0022037163726112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:24:00,73.53,73.48,73.53,73.48,1233.0,9062169.0,73.205,5.593358737071312,0.0,5.593358737071312,692.6208680638043,234.7138221698232,927.3346902336275,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20410130497301,1.0037688966889653,1.004441262631615,1.0032481772645199,1.0022295871216418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:25:00,73.46,73.44,73.46,73.41,1936.0,14218678.0,73.207,8.78721859114016,0.0,8.78721859114016,692.6208680638043,243.50104076096335,936.1219088247676,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.2061795687839,1.0031939985475735,1.004322475575992,1.0032464009131445,1.002245527806368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:26:00,73.44,73.45,73.5,73.42,1362.0,10004099.0,73.208,6.1810755616065345,6.1810755616065345,0.0,698.8019436254109,243.50104076096335,942.3029843863742,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20766841017233,1.0033101940696967,1.0042260678134878,1.003248492492048,1.0022631255958445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:27:00,73.46,73.49,73.52,73.46,1084.0,7967578.0,73.21,4.916768721367987,4.916768721367987,0.0,703.7187123467788,243.50104076096335,947.2197531077422,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20908134399829,1.0038372105050972,1.0041890337841173,1.003267794721984,1.0022891435282288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,True,True,True,False,False,False
2025-10-10 10:28:00,73.5,73.44,73.5,73.44,733.0,5385983.0,73.211,3.3269789397240377,0.0,3.3269789397240377,703.7187123467788,246.82801970068738,950.5467320474662,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.20995452315607,1.0031422704513655,1.004089342038141,1.0032636791721274,1.0023032447996858,False,False,False,False,False,False,False,False,True,False,False,False,True,True,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:29:00,73.44,73.38,73.44,73.37,1349.0,9901377.0,73.212,6.127918597256293,0.0,6.127918597256293,703.7187123467788,252.95593829794367,956.6746506447225,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.21106841286718,1.0023074596614292,1.0039196389546445,1.0032323277127602,1.002303314466822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,True,True,False,False,False
2025-10-10 10:30:00,73.37,73.3,73.38,73.26,1242.0,9106742.0,73.212,5.648021828103683,0.0,5.648021828103683,703.7187123467788,258.60396012604735,962.3226724728262,73.73,72.1,1.6300000000000097,72.30375,73.52625,72.64333333333333,73.21167696408284,1.0012064064037283,1.0036612358545574,1.0031659040632837,1.0022851837550355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.30375,False,False,True,True,False,False,True,False,False,False
