时间,index,开盘,收盘,最高,最低,成交量,成交额,均价,XG_480,XG,日期,月初,RQ,RQ变化,JY,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,H1,L1,P1,阻力,支撑,累计成交额,累计成交量,均价基础,均线,EMA12,EMA26,DIF,DEA,MACD1,MACD2,XX,主力,大户,散户,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,机构买盘,机构卖盘,散户买盘,散户卖盘,cross_support,longcross_support,longcross_resistance,主力_拉信号,主力_冲信号,压力信号
2025-10-10 09:49:00,19.0,73.52,73.51,73.54,73.47,7822.0,57499267.0,72.964,73.73,73.73,2025-10-10,2025-10-01,10,False,20,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,821084822.0,11253400.0,72.96326639060194,72.96326639060194,73.14557406813316,72.91073592702298,72.68483814111018,72.61489411650624,0.6994402460394156,0.6854135442623981,73.20004086558941,0.997126231039751,0.9931659161491111,0.9916325473111203,35.46909717498753,91.38953750144964,0.0,287.8156174172103,59.776039056218245,438.9811939748782,20.818554133022754,0.0,65.56445272999127,13.616993136985972,91.38953750144964,0.0,287.8156174172103,59.776039056218245,False,False,False,False,False,False
2025-10-10 09:50:00,20.0,73.52,73.56,73.64,73.5,11055.0,81334564.0,73.018,73.73,73.73,2025-10-10,2025-10-01,10,False,21,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,902419386.0,12358900.0,73.01777553018472,73.01777553018472,73.20933190380498,72.95882956205831,72.70050234174667,72.63201576155433,0.6848658019234222,0.6850483827030808,73.20004086558941,0.9978682539662999,0.9935512130546652,0.9918521328393417,50.095160413268076,141.4846979147177,0.0,287.8156174172103,59.776039056218245,489.0763543881462,28.928958974457196,0.0,58.848810586494,12.222230439048811,141.4846979147177,0.0,287.8156174172103,59.776039056218245,False,False,True,False,False,True
2025-10-10 09:51:00,21.0,73.54,73.57,73.59,73.51,3871.0,28474641.0,73.035,73.73,73.73,2025-10-10,2025-10-01,10,False,22,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,930894027.0,12746000.0,73.03420892829124,73.03420892829124,73.2648193032196,73.00410144635029,72.71071785686931,72.64775618061734,0.6296167625197313,0.6480939692475145,73.20004086558941,0.998552618704186,0.9939283563549747,0.9920703469033875,17.53885188709166,141.4846979147177,0.0,305.354469304302,59.776039056218245,506.61520627523794,27.927447925408455,0.0,60.273451235178,11.79910083941354,141.4846979147177,0.0,305.354469304302,59.776039056218245,False,False,False,False,False,False
2025-10-10 09:52:00,22.0,73.57,73.6,73.6,73.52,7120.0,52374839.0,73.063,73.73,73.73,2025-10-10,2025-10-01,10,False,23,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,983268866.0,13458000.0,73.0620349234656,73.0620349234656,73.31638556426273,73.04824207995398,72.71814348430875,72.66183364135563,0.5630984295312658,0.5914302761033486,73.20004086558941,0.9992108378324425,0.9943065715417256,0.9922917282694618,32.2463768115942,141.4846979147177,0.0,337.60084611589616,59.776039056218245,538.8615830868321,26.256222814072622,0.0,62.65075424044382,11.093022945483561,141.4846979147177,0.0,337.60084611589616,59.776039056218245,False,False,False,False,False,False
2025-10-10 09:53:00,23.0,73.63,73.38,73.63,73.38,6251.0,45965895.0,73.083,73.73,73.73,2025-10-10,2025-10-01,10,False,24,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1029234761.0,14083100.0,73.08296901960506,73.08296901960506,73.32617240053,73.07281674069813,72.70335565983187,72.67013804505088,0.3321761478099461,0.4185941905744136,73.20004086558941,0.9995201348720073,0.9945738464665173,0.9924597733682785,28.395566457708735,141.4846979147177,0.0,337.60084611589616,88.17160551392698,567.2571495445409,24.94189769636537,0.0,59.51460398286048,15.543498320774141,141.4846979147177,0.0,337.60084611589616,88.17160551392698,False,False,False,False,False,False
2025-10-10 09:54:00,24.0,73.37,73.45,73.53,73.37,3684.0,27061092.0,73.093,73.73,73.73,2025-10-10,2025-10-01,10,False,25,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1056295853.0,14451500.0,73.09247157734491,73.09247157734491,73.34522280044845,73.10075624138716,72.6944665590613,72.67500374785297,0.19462811208327935,0.2692834715803241,73.20004086558941,0.9998910496810552,0.9948637118403039,0.9926408472029684,16.718856364874064,141.4846979147177,0.0,354.3197024807702,88.17160551392698,583.9760059094149,24.227827253687632,0.0,60.673674756378865,15.098497989933504,141.4846979147177,0.0,354.3197024807702,88.17160551392698,False,False,False,False,False,False
2025-10-10 09:55:00,25.0,73.46,73.29,73.46,73.29,2217.0,16263191.0,73.097,73.73,73.73,2025-10-10,2025-10-01,10,False,26,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1072559044.0,14673200.0,73.09646457487119,73.09646457487119,73.33672698499484,73.11477429758071,72.67195268741413,72.6743935357652,-0.024408483510711676,0.07348883485296694,73.20004086558941,1.000018468686436,0.9950724081484104,0.9927827993027136,10.083231000136443,141.4846979147177,0.0,354.3197024807702,98.25483651406341,594.0592369095514,23.81659759231376,0.0,59.64383355505627,16.539568852629966,141.4846979147177,0.0,354.3197024807702,98.25483651406341,False,False,False,False,False,False
2025-10-10 09:56:00,26.0,73.29,73.17,73.29,73.16,2681.0,19626391.0,73.099,73.73,73.73,2025-10-10,2025-10-01,10,False,27,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1092185435.0,14941300.0,73.09842082014282,73.09842082014282,73.31107667961102,73.11886509035251,72.64221158925851,72.66795714646386,-0.2574555720535443,-0.14714076975137386,73.20004086558941,0.9999776246106286,0.9952205129924119,0.9928953085025111,12.213566580110246,141.4846979147177,0.0,354.3197024807702,110.46840309417365,606.2728034896616,23.33680433962108,0.0,58.44228875867961,18.220906901699312,141.4846979147177,0.0,354.3197024807702,110.46840309417365,False,False,False,False,False,False
2025-10-10 09:57:00,27.0,73.19,73.2,73.24,73.18,2866.0,20981214.0,73.101,73.73,73.73,2025-10-10,2025-10-01,10,False,28,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1113166649.0,15227900.0,73.10047012391729,73.10047012391729,73.29398795967086,73.12487508365973,72.61911287601113,72.65818829237332,-0.39075416362194915,-0.30954969899842405,73.20004086558941,0.9999797024312576,0.9953771991804388,0.993012732192176,13.051001821493623,141.4846979147177,0.0,367.37070430226385,110.46840309417365,619.3238053111552,22.845028190646445,0.0,59.3180338220154,17.836937987338157,141.4846979147177,0.0,367.37070430226385,110.46840309417365,False,False,False,False,False,False
2025-10-10 09:58:00,28.0,73.19,73.09,73.19,73.08,3183.0,23265788.0,73.101,73.73,73.73,2025-10-10,2025-10-01,10,False,29,,,,,,,,,,73.73,72.1,1.6300000000000097,73.5488888888889,72.19055555555555,1136432437.0,15546200.0,73.10033558039906,73.10033558039906,73.26260519664457,73.12229174412938,72.59031345251519,72.6446133244017,-0.5429987188651353,-0.4651823789095649,73.20004086558941,0.9998384650878739,0.9954794782343828,0.9931033764588464,14.516349705842112,141.4846979147177,0.0,367.37070430226385,124.98475280001577,633.8401550169974,22.321826219880876,0.0,57.95951887781742,19.718654902301687,141.4846979147177,0.0,367.37070430226385,124.98475280001577,False,False,False,False,False,False
